Subconjunto,Numero,Nome,Sexo,Email,PaisNacionalidade,ProgramaTutoria,TempoParcial,SituacaoPrescricao,Habilitacao,Curso,CursoNome,PrimeiraVezCurso,AnoLetivoMatricula,EstadoMatricula,TipoAcesso,Regime,AnoCurricular,ECTS_InscritosAnoAtual,IND2_1,ECTS_InscritoAnoAtualSemestre1,ECTS_FeitosAnoAtual,ECTS_Inscritos1AnoNoAnoAnterior,ECTS_Feitos1AnoNoAnoAnterior,Sucesso1anoNoAnoAnterior,media,IND2_2,Propina_TotalEmDivida,IND2_3,BolsaSAS_DataCandidatura,BolsaSAS_EstadoBolsa,BolsaSAS_DataDespacho,BolsaSAS_ValorBolsa,IND2_4,IngressoRG_nota,IngressoRG_fase,IngressoRG_pref,IND2_5,NumUCinscritas,18001_AvalParcial,18001_TaxaAssid,18006_AvalParcial,18006_TaxaAssid,18008_AvalParcial,18008_TaxaAssid,18009_AvalParcial,18009_TaxaAssid,18010_AvalParcial,18010_TaxaAssid
b3,43,A43,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2014,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,2,12,30,12,0,,0,0,13,37,10,0,,,,,,,,,,,0,,,,,,,,,,
b2,82,A82,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,1,60,30,30,0,,0,0,0,30,83,35,,,,,,,,,,30,5,,0,,3,33,,0,,6,67,,6,67
b2,104,A104,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,1,60,30,30,0,,0,0,0,10,0,,,,,,,,,,30,5,,3,13,,6,67,,0,,13,33,,10
b2,182,A182,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,60,,0,0,15,4,10,0,,,,,,,,,,30,5,,93,75,,80,,90,,73,33,,76,67
b2,191,A191,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ANULADO,CTeSP Titular de curso de especialização tecnológica / ensino superior,Ordinário,1,0,,0,0,,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,
b2,208,A208,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,60,,0,0,16,8,10,0,10,12/09/2017,Deferida,27/10/2017,600,,,,,10,5,,93,75,,100,,100,,100,,90
b3,236,A236,M,,PORTUGAL,Não,Sim,,Curso Técnico Superior Profissional,1,C1,FALSO,2014,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,6,30,6,0,,0,0,12,18,10,0,,,,,,,,,,,0,,,,,,,,,,
b3,366,A366,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2015,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,38,30,26,14,30,12,40,11,97,10,0,,,,,,,,,,30,2,,,,26,67,,53,33,,,,
b3,376,A376,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2015,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,40,30,28,16,42,18,42,8571,11,69,10,0,,,,,,,,,,30,2,,,,,,46,67,,,,53,33
b3,389,A389,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2015,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,6,30,6,0,6,0,0,11,33,30,257,16,,,,,,,,,,,0,,,,,,,,,,
b3,457,A457,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,58,10,28,34,60,12,20,12,27,10,0,,,,,,,15,45,1,1,30,5,,43,75,,83,33,,76,67,,93,33,,70
b3,460,A460,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,52,10,28,34,60,18,30,11,10,0,,,,,,,15,45,1,1,30,4,,,,86,67,,56,67,,93,33,,90
b2,463,A463,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,30,30,0,,0,0,0,10,0,,,,,,,,,,30,5,,0,,0,,0,,6,67,,6,67
b3,468,A468,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,52,10,28,46,60,18,30,10,8,10,0,,,,,,,15,45,1,1,10,4,,,,100,,86,67,,100,,83,33
b3,475,A475,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,46,10,28,28,60,24,40,11,05,10,0,,,,,,,16,94,1,1,10,3,,,,100,,83,33,,86,67,,
b3,476,A476,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,60,30,30,4,60,24,40,12,36,10,0,30,30/09/2017,Indeferida,06/11/2017,,,15,45,1,1,30,5,,0,,0,,0,,10,,3,33
b3,494,A494,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,58,30,28,18,60,6,10,11,10,0,,,,,,,16,62,1,1,30,5,,100,,100,,73,33,,86,67,,90
b3,535,A535,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,48,30,24,12,60,18,30,10,8,10,0,,,,,,,16,75,1,1,30,4,,,,80,,63,33,,86,67,,80
b2,816,A816,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,1,60,10,30,60,,0,0,13,10,0,,,,,,,,,,30,5,,12,5,,0,,53,33,,36,67,,33,33
b2,831,A831,F,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,1,60,30,30,6,,0,0,11,10,0,30,22/09/2017,Indeferida,27/10/2017,,,,,,30,5,,12,5,,6,67,,3,33,,20,,16,67
b2,832,A832,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,60,,0,0,15,10,0,10,15/09/2017,Deferida,09/10/2017,600,,,,,30,5,,93,75,,83,33,,80,,93,33,,80
b2,833,A833,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ANULADO,CTeSP Titular de curso de ensino secundário,Ordinário,1,30,30,30,0,,0,0,0,10,0,10,05/09/2017,Deferida,24/11/2017,2624,,,,,,0,,,,,,,,,,
b2,877,A877,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,60,,0,0,11,4,10,0,30,15/02/2018,Indeferida,08/04/2018,,,,,,10,5,,93,75,,93,33,,100,,93,33,,83,33
b2,878,A878,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,60,,0,0,11,6,10,0,,,,,,,,,,10,5,,100,,93,33,,93,33,,93,33,,96,67
b2,903,A903,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,48,,0,0,12,33,30,514,29,,,,,,,,,,30,5,,75,,90,,73,33,,73,33,,90
b2,918,A918,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,10,30,36,,0,0,12,4,10,0,,,,,,,,,,30,5,,71,88,,83,33,,66,67,,66,67,,83,33
b2,923,A923,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Agente Associativo - UA,1,60,10,30,60,,0,0,15,4,10,0,10,29/09/2017,Deferida,05/02/2018,1836,,,,,10,5,,100,,100,,100,,93,33,,100
